C1_B,C2_B,C3_B,C4_B,,C1_G,C2_G,C3_G,C4_G,C1_BG,C4_BG,DropoutRate,TOT_6_10_15,Enrolled_primary,P_Enrollment_Rate,P_URB_POP,OVERALL_LIT_Rate,FEMALE_LIT,SCH1,SCH2,SCH3,SCH6,Total_schools_withPrimary,SCOMP1,SCOMP2,SCOMP3,SCOMP6,Schools_with_computers,Percent_schools_with_computers,SBTOIL1,SBTOIL2,SBTOIL3,SBTOIL6,Schools_with_boys_toilets,Percent_schools_with_boys_toilet,SGTOIL1,SGTOIL2,SGTOIL3,SGTOIL6,Schools_with_girls_toilets,Percent_schools_with_girls_toilet,SPLAY1,SPLAY2,SPLAY3,SPLAY6,Schools_with_playground,Percent_schools_with_playground,SWAT1,SWAT2,SWAT3,SWAT6,Schools_with_drinking_water,Percent_schools_with_drinking_water,SELE1,SELE2,SELE3,SELE6,Schools_with_electricity,Percent_schools_with_electricity,ROAD1,ROAD2,ROAD3,ROAD6,Schools_with_Roads,Percent_schools_with_Roads,CLS1,CLS2,CLS3,CLS6,Number of Classrooms,TOTCLMJ1G,TOTCLMJ2G,TOTCLMJ3G,TOTCLMJ6G,Classrooms_requiring_major repair,Percent_classrooms_requiring_major repair,STCH1,STCH2,STCH3,STCH6,Total_sinle_teacher_schools,Percent_single_teacher_schools
17122,17053,16216,15918,7.031888798,15312,15733,14975,14584,32434,30502,5.956712092,146248,126913,86.77930638,18.8,52.36,41.31,651,574,1,13,1239,54,173,1,7,235,18.9669088,616,567,1,13,1197,96.61016949,636,570,1,13,1220,98.46650525,310,346,1,12,669,53.99515738,650,574,1,13,1238,99.91928975,572,542,1,13,1128,91.04116223,499,518,1,10,1028,82.97013721,2197,4644,12,120,6973,206,587,0,8,801,11.48716478,101,13,0,0,114,9.200968523
5574,5740,5778,6127,-9.921062074,5394,5508,5305,5854,10968,11981,-9.235959154,,45280,,,,,659,552,3,12,1226,26,235,3,8,272,22.18597064,654,550,3,12,1219,99.42903752,654,552,3,12,1221,99.59216966,411,430,3,11,855,69.73898858,654,552,3,12,1221,99.59216966,640,548,3,12,1203,98.12398042,483,497,3,12,995,81.15823817,1493,3233,57,96,4879,202,618,0,4,824,16.8887067,211,35,0,0,246,20.06525285
7442,6978,6860,7002,5.912389143,6666,6515,6514,6441,14108,13443,4.713637652,55967,54418,97.2322976,60.24,88.85,83.74,602,42,7,85,736,87,33,7,85,212,28.80434783,601,42,7,82,732,99.45652174,601,42,7,82,732,99.45652174,192,18,6,60,276,37.5,602,42,7,85,736,100,601,41,7,85,734,99.72826087,591,42,7,84,724,98.36956522,1806,280,135,1027,3248,50,12,0,0,62,1.908866995,170,0,0,0,170,23.09782609
5801,5848,5821,5881,-1.379072574,5462,5387,5376,5387,11263,11268,-0.044393146,48424,44963,92.85271766,64.63,85.53,79.42,371,31,8,80,490,48,27,8,80,163,33.26530612,371,31,8,77,487,99.3877551,370,31,8,78,487,99.3877551,199,12,8,64,283,57.75510204,371,31,8,80,490,100,369,31,8,80,488,99.59183673,359,31,8,80,478,97.55102041,1144,173,184,1030,2531,39,7,0,8,54,2.133544054,135,0,0,0,135,27.55102041
517,432,281,488,5.609284333,410,404,280,500,927,988,-6.580366775,5142,3312,64.41073512,78.02,92.28,88.25,17,13,4,1,35,17,13,4,1,35,100,17,13,4,1,35,100,17,13,4,1,35,100,2,2,2,0,6,17.14285714,17,13,4,1,35,100,17,13,4,1,35,100,15,11,4,0,30,85.71428571,139,150,49,11,349,10,8,0,0,18,5.157593123,0,0,0,0,0,0
11840,11679,11259,11365,4.011824324,10958,11065,10805,10981,22798,22346,1.982630055,109584,89952,82.08497591,38.78,89.85,86.13,373,191,85,67,716,296,183,83,66,628,87.70949721,371,190,85,67,713,99.58100559,372,191,85,67,715,99.8603352,196,139,77,52,464,64.80446927,363,191,85,67,706,98.60335196,328,183,82,65,658,91.89944134,367,188,85,65,705,98.46368715,1905,2180,1806,968,6859,110,87,123,49,369,5.379792973,40,1,0,0,41,5.726256983
20321,19952,19512,19555,3.769499533,19488,18966,18693,18725,39809,38280,3.840840011,191532,155212,81.03711129,65.05,95.41,93.57,856,453,89,86,1484,804,438,88,85,1415,95.35040431,819,448,86,86,1439,96.96765499,783,448,88,86,1405,94.67654987,472,321,76,80,949,63.94878706,853,453,89,86,1481,99.79784367,822,444,89,86,1441,97.10242588,847,451,89,86,1473,99.25876011,4437,5184,1843,1267,12731,129,140,94,20,383,3.008404681,16,4,0,0,20,1.347708895
6985,6691,6821,7079,-1.345740873,6729,6486,6478,6630,13714,13709,0.036459093,66156,53899,81.47257996,3.87,89.32,85.94,207,96,38,44,385,158,93,38,43,332,86.23376623,207,96,38,44,385,100,207,96,38,44,385,100,127,72,28,36,263,68.31168831,204,96,38,44,382,99.22077922,141,84,33,40,298,77.4025974,163,90,36,43,332,86.23376623,986,1374,692,622,3674,154,127,117,81,479,13.03756124,39,0,0,0,39,10.12987013
24213,23750,23907,24224,-0.045430141,23255,22989,22586,23008,47468,47232,0.497177046,240266,187932,78.21830804,67.15,95.24,93.16,922,381,88,84,1475,839,365,85,75,1364,92.47457627,813,365,87,82,1347,91.3220339,905,379,88,84,1456,98.71186441,480,264,72,74,890,60.33898305,919,380,88,84,1471,99.72881356,886,371,88,83,1428,96.81355932,871,364,83,80,1398,94.77966102,5255,5264,1986,1312,13817,273,293,67,21,654,4.733299559,19,4,0,3,26,1.762711864
42316,41911,41866,41692,1.474619529,40328,40168,40027,40114,82644,81806,1.013987706,410109,328422,80.08163683,44.19,93.55,91.55,1053,337,105,162,1657,930,323,104,157,1514,91.36994568,1032,337,104,162,1635,98.67229934,1050,337,105,162,1654,99.81894991,579,251,99,142,1071,64.63488232,1049,337,104,162,1652,99.69824985,990,330,105,156,1581,95.41339771,1032,335,105,162,1634,98.61194931,7484,6274,2713,2661,19132,578,311,94,49,1032,5.394104119,32,0,0,0,32,1.931200966
22332,21758,21390,21647,3.067347304,21331,20824,20351,20840,43663,42487,2.693355931,216562,170473,78.71787294,24.09,88.49,84.99,688,286,83,70,1127,616,280,80,67,1043,92.54658385,632,280,82,67,1061,94.14374445,664,284,83,70,1101,97.69299024,423,224,75,60,782,69.3877551,685,285,83,70,1123,99.64507542,633,275,82,68,1058,93.87755102,647,280,80,70,1077,95.56344277,4449,4412,1945,1152,11958,317,250,81,109,757,6.330490049,29,1,0,0,30,2.661934339
22452,21993,21547,22382,0.311776234,21232,21034,20424,20842,43684,43224,1.053017123,219260,171906,78.40280945,67.19,95.32,93.85,571,247,131,90,1039,553,246,128,85,1012,97.40134745,562,244,131,89,1026,98.74879692,566,246,131,90,1033,99.42252166,425,206,116,82,829,79.78825794,571,247,131,90,1039,100,545,246,130,88,1009,97.11260828,562,241,127,89,1019,98.07507218,4044,3237,3191,1297,11769,114,143,51,1,309,2.625541677,3,1,0,0,4,0.384985563
23429,22280,22295,23166,1.122540441,22631,21506,21350,21644,46060,44810,2.713851498,219910,178301,81.0790778,68.07,95.68,94.27,560,254,210,139,1163,536,244,206,136,1122,96.47463457,553,254,210,138,1155,99.31212382,555,252,209,138,1154,99.22613929,407,214,199,130,950,81.68529665,560,254,210,139,1163,100,543,253,209,139,1144,98.36629407,547,252,208,138,1145,98.45227859,3798,2839,4420,1984,13041,266,189,98,33,586,4.493520436,15,0,0,0,15,1.289767842
7636,7752,7420,7519,1.53221582,7217,7018,7231,7270,14853,14789,0.430889383,76259,59063,77.45053043,4.7,92.2,89.59,384,89,61,66,600,277,88,60,66,491,81.83333333,383,89,61,66,599,99.83333333,383,89,61,66,599,99.83333333,189,62,54,56,361,60.16666667,369,89,61,66,585,97.5,286,89,60,66,501,83.5,326,85,61,65,537,89.5,1786,930,1103,828,4647,64,32,30,19,145,3.120292662,112,0,1,0,113,18.83333333
12583,12576,12828,13362,-6.190892474,11999,12032,12245,12639,24582,26001,-5.772516475,127406,100264,78.69645072,28.58,96.4,95.67,523,201,116,91,931,500,200,114,90,904,97.09989259,520,201,116,91,928,99.67776584,519,201,116,90,926,99.46294307,445,181,113,86,825,88.61439313,522,201,116,91,930,99.89258861,518,200,115,91,924,99.2481203,512,195,114,87,908,97.52953813,2924,2068,2316,1204,8512,122,71,35,11,239,2.807800752,2,0,0,0,2,0.214822771
13523,13101,13173,13711,-1.390224063,12656,12584,12752,12863,26179,26574,-1.508842966,139006,104363,75.07805418,54.06,96.26,94.8,483,202,76,75,836,453,198,75,72,798,95.45454545,478,202,75,73,828,99.0430622,482,202,74,73,831,99.40191388,349,159,64,67,639,76.4354067,482,202,75,73,832,99.5215311,468,196,73,73,810,96.88995215,471,197,76,70,814,97.36842105,3003,2110,1838,1175,8126,100,116,46,12,274,3.37189269,3,0,0,0,3,0.358851675
7144,6934,6994,7366,-3.1075028,6724,6683,6964,7012,13868,14378,-3.677531007,69965,55821,79.7841778,11,96.93,96.26,492,133,80,47,752,462,130,78,46,716,95.21276596,462,132,79,47,720,95.74468085,491,133,79,47,750,99.73404255,294,109,66,40,509,67.68617021,490,133,79,47,749,99.60106383,477,132,78,47,734,97.60638298,479,130,77,45,731,97.20744681,2464,1226,1380,565,5635,82,54,16,3,155,2.750665484,9,0,0,0,9,1.196808511
18139,18084,18361,18906,-4.228458019,17354,17392,17493,17921,35493,36827,-3.758487589,183488,143650,78.28849843,45.11,93.77,91.95,641,190,104,79,1014,603,182,103,73,961,94.77317554,637,190,103,79,1009,99.50690335,639,190,104,79,1012,99.80276134,464,150,90,74,778,76.72583826,641,190,104,79,1014,100,624,190,104,79,997,98.3234714,639,190,101,79,1009,99.50690335,4374,2393,2466,1227,10460,196,93,49,14,352,3.365200765,6,0,0,0,6,0.591715976
22611,22089,22054,22466,0.641280793,21699,21164,21259,21310,44310,43776,1.205145565,220757,174652,79.11504505,53.8,92.66,90.89,675,305,149,103,1232,638,298,147,101,1184,96.1038961,667,304,148,102,1221,99.10714286,673,305,148,103,1229,99.75649351,450,238,136,84,908,73.7012987,674,305,149,103,1231,99.91883117,655,301,149,102,1207,97.97077922,651,295,147,102,1195,96.99675325,4510,3534,3636,1490,13170,334,149,69,56,608,4.616552771,23,3,0,0,26,2.11038961
32266,32320,31917,31773,1.527924131,30457,30399,30411,30122,62723,61895,1.320089919,288322,249665,86.59242097,65.3,83.82,78.39,1467,372,209,140,2188,646,313,209,139,1307,59.73491773,1464,372,208,140,2184,99.81718464,1465,372,208,140,2185,99.86288848,1082,290,205,134,1711,78.19926874,1467,372,206,140,2185,99.86288848,1454,371,207,138,2170,99.1773309,1430,371,208,139,2148,98.17184644,7084,3387,4964,1987,17422,386,227,2,0,615,3.530019516,23,0,0,0,23,1.0511883
30994,34278,33976,32082,-3.510356843,30217,34176,34327,31735,61211,63817,-4.257404715,324985,261785,80.5529486,100,90.33,87.16,643,185,296,103,1227,462,139,296,103,1000,81.4995925,636,184,270,99,1189,96.90301548,639,184,284,103,1210,98.61450693,378,120,278,92,868,70.74164629,642,185,296,101,1224,99.75550122,642,185,296,103,1226,99.91850041,641,184,296,102,1223,99.67400163,5643,1782,6916,1487,15828,9,14,8,0,31,0.195855446,9,2,0,0,11,0.896495518
34087,33453,32631,31027,8.977029366,32717,32125,31625,30131,66804,61158,8.451589725,303755,257796,84.86971408,63.59,85.29,80.17,1378,451,208,130,2167,715,395,207,126,1443,66.58975542,1375,451,205,130,2161,99.72311952,1377,451,208,130,2166,99.95385325,1125,359,206,126,1816,83.80249192,1376,447,207,128,2158,99.58467928,1373,447,205,128,2153,99.35394555,1357,445,208,127,2137,98.6155976,6809,3799,4785,1911,17304,286,210,1,0,497,2.872168285,44,0,0,0,44,2.030456853
29236,29942,30276,29464,-0.779860446,27628,28303,28098,28041,56864,57505,-1.127250985,311431,230988,74.16988033,43.13,79.65,72.43,2094,551,117,89,2851,691,452,116,87,1346,47.21150474,2075,543,115,88,2821,98.94773764,2076,548,115,89,2828,99.19326552,1366,341,114,84,1905,66.81866012,2094,551,117,89,2851,100,2050,546,117,89,2802,98.28130481,2033,537,113,87,2770,97.15889162,9923,4286,2459,1270,17938,389,163,1,0,553,3.082840896,77,1,0,0,78,2.735882147
12023,13812,13136,13588,-13.01671796,11004,12121,12508,12688,23027,26276,-14.1095236,122997,100880,82.01826061,17.33,64.71,60.03,948,344,48,24,1364,394,316,48,24,782,57.3313783,947,343,48,24,1362,99.85337243,947,344,48,24,1363,99.92668622,835,302,47,22,1206,88.41642229,948,344,48,24,1364,100,930,343,48,24,1345,98.60703812,923,324,47,24,1318,96.62756598,3880,2355,1175,383,7793,334,192,0,0,526,6.749647119,71,0,0,0,71,5.205278592
19398,20505,21832,20782,-7.13475616,17820,19671,20985,20019,37218,40801,-9.627062174,198709,161012,81.02904247,20.1,74.72,65.71,1605,390,53,52,2100,456,336,53,49,894,42.57142857,1601,390,53,52,2096,99.80952381,1603,390,53,52,2098,99.9047619,1082,282,52,48,1464,69.71428571,1605,390,53,52,2100,100,1603,389,53,52,2097,99.85714286,1581,384,53,52,2070,98.57142857,6513,3035,1274,773,11595,939,385,0,0,1324,11.41871496,115,0,0,0,115,5.476190476
26593,27758,28490,30775,-15.72594292,24707,25867,26915,27813,51300,58588,-14.20662768,296843,218918,73.74874934,14.72,72.08,63.51,1842,509,55,60,2466,1561,470,54,58,2143,86.90186537,1833,507,55,60,2455,99.5539335,1830,508,55,60,2453,99.47283049,1302,382,55,56,1795,72.78994323,1842,509,55,60,2466,100,1825,507,55,60,2447,99.22952149,1840,509,55,59,2463,99.8783455,7154,4034,1525,699,13412,713,423,0,2,1138,8.484938861,92,3,0,0,95,3.852392539
26812,27577,26813,28742,-7.198269432,24126,25829,25457,27867,50938,56609,-11.13314225,250648,213223,85.06870192,51.04,73.23,65.43,1425,423,119,81,2048,552,295,119,81,1047,51.12304688,1419,423,115,79,2036,99.4140625,1420,422,116,80,2038,99.51171875,1061,308,117,77,1563,76.31835938,1425,423,119,81,2048,100,1415,422,119,81,2037,99.46289063,1390,416,119,81,2006,97.94921875,7103,3489,2649,1167,14408,378,205,0,0,583,4.046363132,42,0,0,0,42,2.05078125
12319,12677,12606,12645,-2.646318695,11228,11695,11601,11332,23547,23977,-1.826134964,109469,96103,87.79015064,40.27,74.92,66.68,822,201,74,52,1149,331,166,74,51,622,54.13402959,820,201,74,52,1147,99.8259356,820,201,74,52,1147,99.8259356,597,151,73,51,872,75.89208007,822,201,74,52,1149,100,814,200,74,52,1140,99.21671018,816,198,74,51,1139,99.12967798,3341,1708,1585,857,7491,217,103,0,0,320,4.271792818,18,0,0,0,18,1.566579634
19426,19663,20106,20135,-3.649747761,18068,19044,19295,19118,37494,39253,-4.691417293,140648,154855,110.1011035,51.22,72.96,65.07,1477,436,110,70,2093,590,416,110,69,1185,56.61729575,1477,436,109,69,2091,99.90444338,1477,435,110,70,2092,99.95222169,1238,341,109,68,1756,83.89870999,1477,436,110,70,2093,100,1470,434,110,70,2084,99.56999522,1476,435,110,70,2091,99.90444338,6049,3304,2491,1122,12966,271,180,0,0,451,3.478327935,69,0,0,0,69,3.296703297
5088,5091,5312,5148,-1.179245283,5100,5045,5046,5005,10188,10153,0.343541421,48278,40835,84.58303989,59.32,85.65,79.44,408,102,36,50,596,207,94,36,50,387,64.93288591,406,102,34,49,591,99.16107383,406,102,36,50,594,99.66442953,275,74,36,50,435,72.98657718,408,102,36,50,596,100,378,102,36,50,566,94.96644295,380,97,35,50,562,94.29530201,1681,702,521,607,3511,30,38,0,0,68,1.936770151,46,0,0,0,46,7.718120805
39095,40110,38273,38847,0.634352219,37814,38831,37484,37038,76909,75885,1.331443654,227018,307492,135.4482904,75.83,84.31,79.16,1767,523,299,148,2737,652,485,299,148,1584,57.87358422,1762,520,292,147,2721,99.41541834,1765,522,296,147,2730,99.74424552,1474,400,296,147,2317,84.65473146,1767,523,299,148,2737,100,1737,518,299,148,2702,98.72122762,1751,518,298,147,2714,99.15966387,8239,4528,6307,2061,21135,345,240,0,0,585,2.767920511,31,0,0,0,31,1.132626964
16569,19234,18045,19101,-15.28154988,15482,18741,17363,18034,32051,37135,-15.86221959,156753,142569,90.95136935,37.36,76.85,68.82,1294,281,60,42,1677,343,235,60,41,679,40.4889684,1285,278,60,42,1665,99.28443649,1276,281,60,42,1659,98.92665474,952,217,60,42,1271,75.79010137,1292,280,60,42,1674,99.82110912,1268,279,60,42,1649,98.33035182,1255,272,60,42,1629,97.13774597,5406,2444,1152,633,9635,280,160,0,0,440,4.566683965,42,0,0,0,42,2.504472272
7983,8032,7935,8021,-0.476011524,7542,7517,7517,7563,15525,15584,-0.380032206,74447,62110,83.42847932,40.33,75.86,67.05,655,187,28,30,900,239,182,28,29,478,53.11111111,652,187,28,30,897,99.66666667,654,187,28,30,899,99.88888889,504,128,28,30,690,76.66666667,655,187,28,30,900,100,652,187,28,30,897,99.66666667,648,186,28,30,892,99.11111111,2556,1388,656,471,5071,128,73,0,0,201,3.963715244,12,1,0,0,13,1.444444444
22289,21655,21776,21422,3.889811118,21115,20618,21275,21015,43404,42437,2.227905262,195714,171165,87.45669702,49.26,83.56,77.24,1281,328,75,84,1768,488,267,75,84,914,51.69683258,1271,327,69,83,1750,98.98190045,1271,326,73,83,1753,99.15158371,955,244,72,81,1352,76.47058824,1281,328,75,84,1768,100,1265,327,75,84,1751,99.03846154,1259,322,75,84,1740,98.41628959,6178,2812,1782,1288,12060,512,284,0,0,796,6.600331675,32,0,0,0,32,1.809954751
11572,12517,11507,12464,-7.70826132,10073,11458,10582,11818,21645,24282,-12.18295218,42178,91991,218.101854,17.14,74.68,66.11,776,213,21,28,1038,392,188,21,27,628,60.50096339,775,212,21,28,1036,99.80732177,774,213,21,28,1036,99.80732177,560,164,19,27,770,74.18111753,776,213,21,28,1038,100,770,213,21,28,1032,99.42196532,761,208,21,27,1017,97.97687861,3483,1607,503,395,5988,101,87,0,0,188,3.139612558,12,0,0,0,12,1.156069364
22305,23143,22881,24415,-9.459762385,19813,20953,20974,21933,42118,46348,-10.04321193,203463,176417,86.70716543,33.94,79.04,71.2,1365,370,66,62,1863,543,288,66,61,958,51.42243693,1360,368,63,62,1853,99.46323135,1361,369,64,62,1856,99.62426194,903,249,65,59,1276,68.49168009,1365,370,66,62,1863,100,1357,370,66,62,1855,99.57058508,1338,366,65,60,1829,98.17498658,6387,2940,1723,935,11985,304,164,0,0,468,3.904881101,36,2,0,0,38,2.03972088
12207,12936,13568,13217,-8.273941181,11708,12425,13430,12728,23915,25945,-8.488396404,118429,102219,86.31247414,22.54,84.09,78,951,253,38,36,1278,335,191,38,36,600,46.94835681,948,252,38,36,1274,99.68701095,948,253,38,36,1275,99.76525822,683,177,38,35,933,73.00469484,951,253,38,36,1278,100,929,252,38,36,1255,98.20031299,929,251,38,36,1254,98.12206573,4000,1982,830,533,7345,202,122,0,0,324,4.411164057,25,0,0,0,25,1.956181534
8813,11164,10128,10189,-15.61329854,8511,10955,9695,9645,17324,19834,-14.48857077,86626,79100,91.31207721,20.4,83.26,77.02,799,245,24,22,1090,376,227,24,22,649,59.5412844,797,245,23,22,1087,99.72477064,797,245,24,22,1088,99.81651376,536,169,24,21,750,68.80733945,799,245,23,22,1089,99.90825688,789,245,24,22,1080,99.08256881,795,245,24,21,1085,99.5412844,3127,1756,596,358,5837,176,165,0,0,341,5.842042145,13,0,0,0,13,1.19266055
18034,20355,20262,20807,-15.37651103,17531,19932,19356,19606,35565,40413,-13.63137916,172117,155883,90.56804383,35.39,82.72,76.61,1319,290,68,43,1720,389,234,68,43,734,42.6744186,1316,290,66,43,1715,99.70930233,1316,289,67,43,1715,99.70930233,955,205,68,43,1271,73.89534884,1319,290,68,43,1720,100,1300,287,68,43,1698,98.72093023,1303,286,68,43,1700,98.8372093,5970,2439,1653,661,10723,266,123,0,0,389,3.627716124,17,0,0,0,17,0.988372093
12928,13318,14207,14535,-12.43038366,12371,12765,14133,13947,25299,28482,-12.58152496,129977,108204,83.24857475,19.39,77.76,69.51,1268,336,37,39,1680,383,299,37,37,756,45,1266,336,37,39,1678,99.88095238,1267,335,36,39,1677,99.82142857,987,267,37,39,1330,79.16666667,1268,336,37,39,1680,100,1259,334,37,39,1669,99.3452381,1268,336,37,39,1680,100,4894,2442,737,487,8560,476,247,2,0,725,8.469626168,38,0,0,0,38,2.261904762
10464,10887,10810,10876,-3.937308869,9862,10836,10486,10303,20326,21179,-4.196595493,98702,84524,85.63554943,30.99,80.46,72.33,980,335,41,30,1386,329,266,41,29,665,47.97979798,978,333,41,30,1382,99.71139971,979,334,41,30,1384,99.85569986,738,257,41,29,1065,76.83982684,980,335,41,30,1386,100,970,335,41,30,1376,99.27849928,970,334,38,29,1371,98.91774892,3739,2354,932,395,7420,294,171,0,0,465,6.266846361,17,0,0,0,17,1.226551227
25351,27089,26697,27455,-8.299475366,23998,25423,24871,25723,49349,53178,-7.759022473,225600,206607,91.58111702,60.64,81.66,76.74,1301,336,135,61,1833,414,260,134,60,868,47.35406438,1297,335,130,61,1823,99.45444626,1297,336,135,61,1829,99.78177851,848,215,135,59,1257,68.57610475,1301,336,135,61,1833,100,1271,335,135,61,1802,98.30878342,1274,329,135,60,1798,98.09056192,6918,3452,3115,861,14346,283,241,0,0,524,3.652586087,8,1,0,0,9,0.490998363
9626,11197,11199,11417,-18.60585913,9145,11007,11015,10963,18771,22380,-19.22646636,86856,85569,98.51823708,53.83,77.62,69.72,527,183,34,27,771,276,111,34,26,447,57.9766537,526,183,32,27,768,99.61089494,526,183,34,27,770,99.87029831,327,111,32,25,495,64.20233463,527,183,34,27,771,100,512,182,34,27,755,97.92477302,494,176,34,27,731,94.81193256,2713,1824,845,327,5709,183,76,0,0,259,4.536696444,18,0,0,0,18,2.33463035
16141,17861,17098,17000,-5.321851186,15549,16966,15993,17493,31690,34493,-8.845061534,143264,134101,93.60411548,50.42,80.75,73.14,1103,247,45,30,1425,373,192,45,29,639,44.84210526,1077,242,43,30,1392,97.68421053,1100,243,44,29,1416,99.36842105,910,202,44,28,1184,83.0877193,1101,247,45,30,1423,99.85964912,1084,247,45,30,1406,98.66666667,1085,246,44,30,1405,98.59649123,5096,2007,878,455,8436,266,83,0,1,350,4.148885728,25,0,0,0,25,1.754385965
11678,12198,12154,12007,-2.81726323,11443,12055,11690,11668,23121,23675,-2.396090135,101663,94893,93.34074344,31.89,81.48,74.93,1041,225,34,29,1329,319,199,34,29,581,43.71708051,1039,225,33,29,1326,99.77426637,1039,225,33,29,1326,99.77426637,880,200,34,28,1142,85.92927013,1040,225,33,29,1327,99.84951091,1016,224,33,29,1302,97.96839729,1005,216,33,28,1282,96.4635064,3886,1735,773,486,6880,258,104,0,0,362,5.261627907,19,0,0,0,19,1.429646351
14042,15234,15812,15107,-7.584389688,13638,14691,14873,14635,27680,29742,-7.449421965,131933,118032,89.46359137,50.15,86.52,81.77,1190,314,47,44,1595,315,193,47,44,599,37.55485893,1177,310,46,44,1577,98.87147335,1175,313,46,44,1578,98.93416928,1079,292,45,44,1460,91.53605016,1190,314,47,44,1595,100,1115,311,47,44,1517,95.10971787,1154,309,47,42,1552,97.30407524,4523,2366,1025,622,8536,240,140,0,0,380,4.451733833,43,0,0,0,43,2.695924765
27039,30197,26822,27512,-1.749325049,26354,25223,28564,26476,53393,53988,-1.114378289,231229,218187,94.35970402,49.49,82.92,76.38,1804,460,111,49,2424,550,228,111,49,938,38.69636964,1682,450,110,49,2291,94.51320132,1748,457,111,49,2365,97.5660066,1562,406,111,46,2125,87.6650165,1804,460,111,49,2424,100,1640,446,111,49,2246,92.65676568,1784,453,110,49,2396,98.84488449,8058,4049,2354,608,15069,264,100,5,0,369,2.448735815,54,4,0,0,58,2.392739274
13428,13613,14563,13923,-3.686327078,12992,13373,13863,13705,26420,27628,-4.572293717,130314,109460,83.99711466,82.47,92.14,90.45,574,195,104,86,959,400,168,104,85,757,78.93639208,569,195,104,86,954,99.47862357,572,194,104,86,956,99.68717414,473,166,103,84,826,86.13138686,574,195,104,86,959,100,564,195,104,86,949,98.95724713,563,190,103,86,942,98.22732013,3140,1617,2111,1107,7975,88,71,0,0,159,1.993730408,8,0,0,0,8,0.834202294
17495,18154,18017,17108,2.212060589,16249,17163,16702,16068,33744,33176,1.68326221,158233,136956,86.55337382,22.75,72.41,64.86,1275,324,68,50,1717,481,286,68,50,885,51.54338963,1270,323,68,50,1711,99.65055329,1273,323,68,50,1714,99.82527665,826,212,68,50,1156,67.32673267,1274,324,68,50,1716,99.94175888,1272,323,68,49,1712,99.70879441,1197,297,66,50,1610,93.76820035,5353,2375,1557,815,10100,363,250,0,0,613,6.069306931,204,3,0,0,207,12.05591147
435,404,438,380,12.64367816,378,394,390,392,813,772,5.043050431,4478,3211,71.7061188,100,80.26,77.07,15,0,0,10,25,15,0,0,10,25,100,15,0,0,10,25,100,15,0,0,10,25,100,6,0,0,8,14,56,15,0,0,10,25,100,15,0,0,10,25,100,15,0,0,10,25,100,111,0,0,137,248,0,0,0,0,0,0,0,0,0,0,0,0
